order_line_id|order_id|product_id|quantity|unit_price|discount_pct|line_total
1969|668|31|7|633.75|0.00|4436.25
1970|669|6|10|183.50|15.00|1559.75
1971|669|19|4|417.75|0.00|1671.00
1972|669|11|9|273.75|0.00|2463.75
1973|669|10|12|255.50|10.00|2759.40
1974|670|8|2|219.00|0.00|438.00
1975|670|22|8|471.50|5.00|3583.40
1976|670|37|12|741.25|0.00|8895.00
1977|671|11|6|273.75|5.00|1560.38
1978|671|7|12|201.75|0.00|2421.00
1979|671|19|11|417.75|0.00|4595.25
1980|671|36|9|723.00|10.00|5856.30
1981|672|20|1|435.00|15.00|369.75
1982|672|34|10|687.50|0.00|6875.00
1983|672|6|3|183.50|15.00|467.93
1984|672|37|10|741.25|0.00|7412.50
1985|673|3|1|129.75|5.00|123.26
1986|673|40|8|795.00|0.00|6360.00
1987|673|5|3|165.25|0.00|495.75
1988|673|19|8|417.75|0.00|3342.00
1989|674|14|3|327.50|5.00|933.38
1990|674|18|10|399.50|5.00|3795.25
1991|674|33|3|669.25|5.00|1907.36
1992|675|18|9|399.50|0.00|3595.50
1993|675|26|7|543.50|0.00|3804.50
1994|675|25|4|525.25|0.00|2101.00
1995|676|1|12|93.25|0.00|1119.00
1996|677|20|7|435.00|10.00|2740.50
1997|677|2|5|111.50|5.00|529.63
1998|677|35|5|705.75|15.00|2999.44
1999|677|16|3|363.00|0.00|1089.00
2000|677|33|1|669.25|15.00|568.86
2001|678|32|8|651.00|0.00|5208.00
2002|678|30|5|615.50|0.00|3077.50
2003|678|25|8|525.25|0.00|4202.00
2004|678|8|10|219.00|0.00|2190.00
2005|679|4|11|147.00|5.00|1536.15
2006|679|26|8|543.50|0.00|4348.00
2007|680|31|9|633.75|0.00|5703.75
2008|680|27|1|561.75|0.00|561.75
2009|680|19|10|417.75|0.00|4177.50
2010|680|36|1|723.00|10.00|650.70
2011|680|31|7|633.75|0.00|4436.25
2012|681|12|7|291.00|0.00|2037.00
2013|681|37|11|741.25|0.00|8153.75
2014|681|2|4|111.50|5.00|423.70
2015|682|9|8|237.25|0.00|1898.00
2016|682|23|5|489.75|5.00|2326.31
2017|682|25|7|525.25|15.00|3125.24
2018|682|30|9|615.50|0.00|5539.50
2019|682|25|5|525.25|5.00|2494.94
2020|683|6|4|183.50|0.00|734.00
2021|683|9|2|237.25|0.00|474.50
2022|683|14|9|327.50|5.00|2800.13
2023|684|21|9|453.25|15.00|3467.36
2024|684|3|8|129.75|10.00|934.20
2025|684|22|10|471.50|0.00|4715.00
2026|684|3|2|129.75|0.00|259.50
2027|684|4|5|147.00|0.00|735.00
2028|685|28|9|579.00|0.00|5211.00
2029|685|11|4|273.75|0.00|1095.00
2030|686|38|7|759.50|0.00|5316.50
2031|686|36|9|723.00|5.00|6181.65
2032|686|8|6|219.00|0.00|1314.00
2033|687|20|8|435.00|0.00|3480.00
2034|687|2|5|111.50|0.00|557.50
2035|687|27|11|561.75|0.00|6179.25
2036|687|3|6|129.75|10.00|700.65
2037|688|25|7|525.25|0.00|3676.75
2038|688|24|5|507.00|5.00|2408.25
2039|688|10|1|255.50|0.00|255.50
2040|689|18|8|399.50|0.00|3196.00
2041|689|9|8|237.25|0.00|1898.00
2042|689|25|11|525.25|0.00|5777.75
2043|690|37|11|741.25|10.00|7338.38
2044|690|34|11|687.50|5.00|7184.38
2045|690|1|9|93.25|15.00|713.36
2046|691|37|10|741.25|5.00|7041.88
2047|691|8|5|219.00|0.00|1095.00
2048|692|22|9|471.50|0.00|4243.50
2049|692|36|10|723.00|10.00|6507.00
2050|692|2|9|111.50|0.00|1003.50
2051|692|7|1|201.75|15.00|171.49
2052|693|10|8|255.50|15.00|1737.40
2053|693|20|2|435.00|0.00|870.00
2054|693|32|8|651.00|0.00|5208.00
2055|693|32|4|651.00|5.00|2473.80
2056|694|14|1|327.50|5.00|311.13
2057|694|31|1|633.75|5.00|602.06
2058|694|25|2|525.25|0.00|1050.50
2059|694|37|4|741.25|0.00|2965.00
2060|694|2|9|111.50|15.00|852.98
2061|695|1|12|93.25|15.00|951.15
2062|695|21|2|453.25|5.00|861.18
2063|695|34|7|687.50|0.00|4812.50
2064|695|8|12|219.00|5.00|2496.60
2065|695|37|2|741.25|15.00|1260.13
2066|696|33|2|669.25|0.00|1338.50
2067|696|28|11|579.00|0.00|6369.00
2068|696|3|10|129.75|5.00|1232.63
2069|696|22|1|471.50|15.00|400.78
2070|696|24|4|507.00|0.00|2028.00
2071|697|26|11|543.50|0.00|5978.50
2072|697|39|6|777.75|0.00|4666.50
2073|698|5|3|165.25|15.00|421.39
2074|698|15|3|345.75|10.00|933.53
2075|698|26|10|543.50|0.00|5435.00
2076|699|32|1|651.00|15.00|553.35
2077|700|36|11|723.00|10.00|7157.70
2078|700|36|4|723.00|0.00|2892.00
2079|700|23|3|489.75|10.00|1322.33
2080|701|6|10|183.50|10.00|1651.50
2081|701|19|10|417.75|0.00|4177.50
2082|702|31|11|633.75|15.00|5925.56
2083|703|5|10|165.25|5.00|1569.88
2084|703|8|7|219.00|0.00|1533.00
2085|703|15|9|345.75|0.00|3111.75
2086|704|6|3|183.50|0.00|550.50
2087|704|35|3|705.75|15.00|1799.66
2088|704|12|12|291.00|5.00|3317.40
2089|705|28|6|579.00|0.00|3474.00
2090|705|5|3|165.25|0.00|495.75
2091|705|7|1|201.75|0.00|201.75
2092|705|22|9|471.50|5.00|4031.33
2093|706|5|9|165.25|5.00|1412.89
2094|707|10|6|255.50|10.00|1379.70
2095|708|40|11|795.00|15.00|7433.25
2096|708|11|9|273.75|5.00|2340.56
2097|708|18|10|399.50|0.00|3995.00
2098|708|27|9|561.75|15.00|4297.39
2099|709|14|2|327.50|0.00|655.00
2100|709|14|2|327.50|0.00|655.00
2101|709|35|8|705.75|15.00|4799.10
2102|710|33|7|669.25|0.00|4684.75
2103|710|31|12|633.75|15.00|6464.25
2104|710|6|5|183.50|0.00|917.50
2105|710|31|5|633.75|5.00|3010.31
2106|711|16|10|363.00|0.00|3630.00
2107|711|8|9|219.00|15.00|1675.35
2108|712|40|3|795.00|0.00|2385.00
2109|712|13|12|309.25|5.00|3525.45
2110|712|9|9|237.25|0.00|2135.25
2111|712|38|3|759.50|10.00|2050.65
2112|712|39|2|777.75|0.00|1555.50
2113|713|22|9|471.50|0.00|4243.50
2114|713|2|10|111.50|5.00|1059.25
2115|713|6|6|183.50|10.00|990.90
2116|714|27|9|561.75|5.00|4802.96
2117|714|19|1|417.75|0.00|417.75
2118|715|16|2|363.00|15.00|617.10
2119|715|14|12|327.50|0.00|3930.00
2120|715|33|8|669.25|0.00|5354.00
2121|715|15|8|345.75|0.00|2766.00
2122|716|30|4|615.50|5.00|2338.90
2123|716|9|2|237.25|5.00|450.78
2124|716|37|3|741.25|0.00|2223.75
2125|717|34|3|687.50|0.00|2062.50
2126|717|30|2|615.50|0.00|1231.00
2127|718|7|8|201.75|0.00|1614.00
2128|718|23|11|489.75|15.00|4579.16
2129|718|30|4|615.50|0.00|2462.00
2130|719|37|1|741.25|0.00|741.25
2131|719|22|12|471.50|0.00|5658.00
2132|720|32|12|651.00|5.00|7421.40
2133|720|24|3|507.00|0.00|1521.00
2134|720|1|6|93.25|0.00|559.50
2135|720|17|9|381.25|0.00|3431.25
2136|721|32|2|651.00|0.00|1302.00
2137|721|14|2|327.50|0.00|655.00
2138|721|33|4|669.25|15.00|2275.45
2139|722|36|5|723.00|15.00|3072.75
2140|723|10|9|255.50|10.00|2069.55
2141|723|20|5|435.00|0.00|2175.00
2142|723|20|12|435.00|0.00|5220.00
2143|723|34|9|687.50|0.00|6187.50
2144|724|18|4|399.50|0.00|1598.00
2145|724|34|5|687.50|0.00|3437.50
2146|724|33|1|669.25|0.00|669.25
2147|724|6|4|183.50|0.00|734.00
2148|725|17|9|381.25|0.00|3431.25
2149|725|29|11|597.25|0.00|6569.75
2150|725|38|11|759.50|10.00|7519.05
2151|725|7|10|201.75|15.00|1714.88
2152|726|22|2|471.50|0.00|943.00
2153|727|6|1|183.50|10.00|165.15
2154|727|37|4|741.25|0.00|2965.00
2155|727|19|7|417.75|10.00|2631.83
2156|727|28|5|579.00|15.00|2460.75
2157|727|18|6|399.50|5.00|2277.15
2158|728|35|9|705.75|0.00|6351.75
2159|728|29|5|597.25|0.00|2986.25
2160|728|38|6|759.50|5.00|4329.15
2161|729|15|8|345.75|5.00|2627.70
2162|729|20|3|435.00|10.00|1174.50
2163|729|10|10|255.50|0.00|2555.00
2164|730|21|3|453.25|0.00|1359.75
2165|731|14|3|327.50|5.00|933.38
2166|732|2|5|111.50|15.00|473.88
2167|732|10|11|255.50|5.00|2669.98
2168|732|38|11|759.50|0.00|8354.50
2169|732|23|4|489.75|5.00|1861.05
2170|732|11|7|273.75|0.00|1916.25
2171|733|29|5|597.25|10.00|2687.63
2172|733|14|11|327.50|15.00|3062.13
2173|733|35|8|705.75|15.00|4799.10
2174|734|14|4|327.50|10.00|1179.00
2175|734|33|10|669.25|15.00|5688.63
2176|734|3|4|129.75|10.00|467.10
2177|734|29|1|597.25|0.00|597.25
2178|734|30|1|615.50|0.00|615.50
2179|735|22|9|471.50|15.00|3606.98
2180|735|22|3|471.50|10.00|1273.05
2181|735|22|9|471.50|0.00|4243.50
2182|735|22|12|471.50|5.00|5375.10
2183|736|26|11|543.50|5.00|5679.58
2184|736|23|8|489.75|0.00|3918.00
2185|736|2|8|111.50|15.00|758.20
2186|736|32|1|651.00|10.00|585.90
2187|737|6|12|183.50|0.00|2202.00
2188|737|9|7|237.25|0.00|1660.75
2189|737|28|3|579.00|5.00|1650.15
2190|737|18|7|399.50|0.00|2796.50
2191|737|11|8|273.75|0.00|2190.00
2192|738|1|7|93.25|0.00|652.75
2193|739|27|7|561.75|10.00|3539.03
2194|740|24|2|507.00|0.00|1014.00
2195|741|11|11|273.75|0.00|3011.25
2196|741|7|9|201.75|15.00|1543.39
2197|741|14|8|327.50|5.00|2489.00
2198|742|31|3|633.75|10.00|1711.13
2199|742|36|7|723.00|10.00|4554.90
2200|742|31|2|633.75|0.00|1267.50
2201|742|25|4|525.25|10.00|1890.90
2202|742|30|12|615.50|0.00|7386.00
2203|743|40|6|795.00|10.00|4293.00
2204|743|16|12|363.00|15.00|3702.60
2205|743|16|7|363.00|10.00|2286.90
2206|743|32|10|651.00|15.00|5533.50
2207|743|37|12|741.25|0.00|8895.00
2208|744|32|7|651.00|15.00|3873.45
2209|744|30|11|615.50|10.00|6093.45
2210|744|26|7|543.50|0.00|3804.50
2211|745|2|7|111.50|0.00|780.50
2212|746|14|1|327.50|10.00|294.75
2213|747|24|4|507.00|10.00|1825.20
2214|747|16|11|363.00|15.00|3394.05
2215|748|17|3|381.25|0.00|1143.75
2216|748|11|7|273.75|10.00|1724.63
2217|749|34|10|687.50|0.00|6875.00
2218|750|36|7|723.00|0.00|5061.00
2219|750|5|12|165.25|15.00|1685.55
2220|750|36|10|723.00|0.00|7230.00
2221|751|25|9|525.25|0.00|4727.25
2222|751|25|12|525.25|0.00|6303.00
2223|751|29|4|597.25|10.00|2150.10
2224|751|32|9|651.00|0.00|5859.00
2225|752|8|10|219.00|0.00|2190.00
2226|753|3|7|129.75|5.00|862.84
2227|753|16|1|363.00|5.00|344.85
2228|754|4|6|147.00|15.00|749.70
2229|754|19|7|417.75|15.00|2485.61
2230|754|12|3|291.00|5.00|829.35
2231|754|22|5|471.50|15.00|2003.88
2232|754|27|10|561.75|0.00|5617.50
2233|755|25|8|525.25|5.00|3991.90
2234|755|8|3|219.00|5.00|624.15
2235|755|15|10|345.75|0.00|3457.50
2236|755|26|3|543.50|10.00|1467.45
2237|755|10|12|255.50|0.00|3066.00
2238|756|36|5|723.00|15.00|3072.75
2239|756|5|4|165.25|15.00|561.85
2240|756|16|9|363.00|0.00|3267.00
2241|756|21|2|453.25|0.00|906.50
2242|756|7|3|201.75|0.00|605.25
2243|757|13|7|309.25|0.00|2164.75
2244|757|25|10|525.25|10.00|4727.25
2245|758|12|12|291.00|15.00|2968.20
2246|758|12|8|291.00|0.00|2328.00
2247|758|17|2|381.25|5.00|724.38
2248|758|32|4|651.00|0.00|2604.00
2249|759|15|11|345.75|5.00|3613.09
2250|759|24|12|507.00|0.00|6084.00
2251|759|38|3|759.50|5.00|2164.58
2252|759|33|6|669.25|15.00|3413.18
2253|759|30|8|615.50|0.00|4924.00
2254|760|20|6|435.00|10.00|2349.00
2255|760|33|6|669.25|10.00|3613.95
2256|760|5|8|165.25|10.00|1189.80
2257|761|17|8|381.25|0.00|3050.00
2258|761|19|4|417.75|5.00|1587.45
2259|761|14|1|327.50|15.00|278.38
2260|761|30|6|615.50|15.00|3139.05
2261|762|34|10|687.50|0.00|6875.00
2262|762|1|8|93.25|0.00|746.00
2263|762|27|6|561.75|0.00|3370.50
2264|762|23|7|489.75|5.00|3256.84
2265|763|19|5|417.75|0.00|2088.75
2266|763|33|7|669.25|10.00|4216.28
2267|763|15|11|345.75|10.00|3422.93
2268|764|5|10|165.25|0.00|1652.50
2269|764|4|9|147.00|15.00|1124.55
2270|765|31|9|633.75|0.00|5703.75
2271|765|7|4|201.75|10.00|726.30
2272|765|31|5|633.75|0.00|3168.75
2273|766|38|5|759.50|0.00|3797.50
2274|766|4|5|147.00|0.00|735.00
2275|766|39|5|777.75|10.00|3499.88
2276|767|10|4|255.50|0.00|1022.00
2277|767|38|9|759.50|0.00|6835.50
2278|767|1|9|93.25|0.00|839.25
2279|768|32|10|651.00|0.00|6510.00
2280|768|17|5|381.25|0.00|1906.25
2281|768|9|6|237.25|0.00|1423.50
2282|769|26|10|543.50|0.00|5435.00
2283|769|16|4|363.00|10.00|1306.80
2284|769|4|9|147.00|0.00|1323.00
2285|769|33|1|669.25|15.00|568.86
2286|769|17|6|381.25|0.00|2287.50
2287|770|9|4|237.25|10.00|854.10
2288|770|3|2|129.75|5.00|246.53
2289|771|39|10|777.75|5.00|7388.63
2290|771|2|9|111.50|0.00|1003.50
2291|771|23|2|489.75|0.00|979.50
2292|771|5|11|165.25|0.00|1817.75
2293|771|32|7|651.00|5.00|4329.15
2294|772|25|7|525.25|5.00|3492.91
2295|772|21|8|453.25|0.00|3626.00
2296|772|28|3|579.00|15.00|1476.45
2297|773|10|1|255.50|0.00|255.50
2298|773|40|5|795.00|0.00|3975.00
2299|773|7|3|201.75|15.00|514.46
2300|773|4|9|147.00|15.00|1124.55
2301|773|18|2|399.50|0.00|799.00
2302|774|19|6|417.75|0.00|2506.50
2303|774|3|1|129.75|0.00|129.75
2304|774|40|10|795.00|5.00|7552.50
2305|774|27|8|561.75|10.00|4044.60
2306|775|31|12|633.75|0.00|7605.00
2307|775|20|5|435.00|0.00|2175.00
2308|776|32|7|651.00|10.00|4101.30
2309|776|7|9|201.75|0.00|1815.75
2310|777|29|4|597.25|10.00|2150.10
2311|777|17|8|381.25|10.00|2745.00
2312|777|29|11|597.25|15.00|5584.29
2313|778|15|5|345.75|10.00|1555.88
2314|778|8|8|219.00|0.00|1752.00
2315|778|32|2|651.00|10.00|1171.80
2316|778|37|7|741.25|0.00|5188.75
2317|778|8|3|219.00|0.00|657.00
2318|779|29|7|597.25|0.00|4180.75
2319|779|11|10|273.75|15.00|2326.88
2320|780|16|8|363.00|10.00|2613.60
2321|780|28|9|579.00|5.00|4950.45
2322|781|8|2|219.00|15.00|372.30
2323|781|23|7|489.75|15.00|2914.01
2324|781|10|12|255.50|15.00|2606.10
2325|781|29|1|597.25|0.00|597.25
2326|781|8|12|219.00|5.00|2496.60
2327|782|33|12|669.25|5.00|7629.45
2328|782|34|6|687.50|0.00|4125.00
2329|782|15|12|345.75|15.00|3526.65
2330|782|2|5|111.50|0.00|557.50
2331|783|3|11|129.75|5.00|1355.89
2332|783|22|8|471.50|15.00|3206.20
2333|783|9|5|237.25|10.00|1067.63
2334|783|26|4|543.50|5.00|2065.30
2335|784|31|10|633.75|0.00|6337.50
2336|784|10|8|255.50|15.00|1737.40
2337|785|21|11|453.25|10.00|4487.18
2338|785|17|9|381.25|5.00|3259.69
2339|785|40|1|795.00|0.00|795.00
2340|785|38|11|759.50|5.00|7936.78
2341|785|1|8|93.25|5.00|708.70
2342|786|28|9|579.00|0.00|5211.00
2343|786|20|3|435.00|5.00|1239.75
2344|787|25|10|525.25|0.00|5252.50
2345|787|29|11|597.25|5.00|6241.26
2346|787|8|7|219.00|5.00|1456.35
2347|787|35|9|705.75|0.00|6351.75
2348|787|34|4|687.50|0.00|2750.00
2349|788|27|6|561.75|0.00|3370.50
2350|788|4|12|147.00|0.00|1764.00
2351|789|25|7|525.25|15.00|3125.24
2352|789|7|3|201.75|10.00|544.73
2353|790|5|9|165.25|0.00|1487.25
2354|791|29|12|597.25|10.00|6450.30
2355|791|39|10|777.75|5.00|7388.63
2356|791|27|3|561.75|5.00|1600.99
2357|791|5|6|165.25|15.00|842.78
2358|791|36|1|723.00|15.00|614.55
2359|792|14|12|327.50|5.00|3733.50
2360|793|28|12|579.00|0.00|6948.00
2361|793|2|8|111.50|0.00|892.00
2362|794|16|11|363.00|10.00|3593.70
2363|794|13|10|309.25|0.00|3092.50
2364|794|17|9|381.25|0.00|3431.25
2365|794|38|8|759.50|15.00|5164.60
2366|794|30|10|615.50|0.00|6155.00
2367|795|17|6|381.25|0.00|2287.50
2368|795|26|1|543.50|0.00|543.50
2369|795|2|12|111.50|10.00|1204.20
2370|795|4|12|147.00|10.00|1587.60
2371|796|13|3|309.25|15.00|788.59
2372|796|32|6|651.00|0.00|3906.00
2373|796|40|11|795.00|5.00|8307.75
2374|797|2|9|111.50|15.00|852.98
2375|797|31|11|633.75|0.00|6971.25
2376|797|16|1|363.00|10.00|326.70
2377|797|8|5|219.00|0.00|1095.00
2378|798|1|8|93.25|5.00|708.70
2379|798|16|8|363.00|0.00|2904.00
2380|798|14|8|327.50|0.00|2620.00
2381|799|12|1|291.00|15.00|247.35
2382|799|30|3|615.50|0.00|1846.50
2383|800|33|6|669.25|0.00|4015.50
2384|801|31|7|633.75|5.00|4214.44
2385|802|5|6|165.25|5.00|941.93
2386|802|32|9|651.00|10.00|5273.10
2387|802|10|1|255.50|0.00|255.50
2388|803|20|6|435.00|5.00|2479.50
2389|804|2|8|111.50|5.00|847.40
2390|804|33|1|669.25|0.00|669.25
2391|804|24|7|507.00|0.00|3549.00
2392|805|37|6|741.25|0.00|4447.50
2393|805|12|4|291.00|15.00|989.40
2394|805|2|11|111.50|0.00|1226.50
2395|806|26|10|543.50|0.00|5435.00
2396|806|26|10|543.50|0.00|5435.00
2397|807|34|7|687.50|0.00|4812.50
2398|807|38|5|759.50|5.00|3607.63
2399|807|20|7|435.00|10.00|2740.50
2400|807|17|11|381.25|0.00|4193.75
2401|808|24|7|507.00|0.00|3549.00
2402|808|1|7|93.25|0.00|652.75
2403|808|23|11|489.75|5.00|5117.89
2404|808|40|3|795.00|10.00|2146.50
2405|808|37|12|741.25|0.00|8895.00
2406|809|28|5|579.00|10.00|2605.50
2407|809|33|7|669.25|10.00|4216.28
2408|809|7|2|201.75|10.00|363.15
2409|809|22|12|471.50|0.00|5658.00
2410|810|19|5|417.75|5.00|1984.31
2411|810|33|5|669.25|0.00|3346.25
2412|810|12|2|291.00|0.00|582.00
2413|810|35|1|705.75|10.00|635.18
2414|811|7|11|201.75|5.00|2108.29
2415|811|35|10|705.75|0.00|7057.50
2416|811|15|3|345.75|0.00|1037.25
2417|812|16|5|363.00|15.00|1542.75
2418|812|14|5|327.50|15.00|1391.88
2419|812|29|6|597.25|5.00|3404.33
2420|812|39|9|777.75|0.00|6999.75
2421|812|2|11|111.50|15.00|1042.53
2422|813|18|11|399.50|0.00|4394.50
2423|813|15|2|345.75|5.00|656.93
2424|813|10|3|255.50|0.00|766.50
2425|813|27|7|561.75|10.00|3539.03
2426|813|27|4|561.75|10.00|2022.30
2427|814|10|8|255.50|10.00|1839.60
2428|814|20|9|435.00|0.00|3915.00
2429|814|1|2|93.25|15.00|158.53
2430|815|27|5|561.75|10.00|2527.88
2431|815|10|2|255.50|5.00|485.45
2432|815|34|4|687.50|0.00|2750.00
2433|815|33|2|669.25|0.00|1338.50
2434|816|36|3|723.00|0.00|2169.00
2435|816|27|2|561.75|0.00|1123.50
2436|816|22|12|471.50|0.00|5658.00
2437|816|7|6|201.75|0.00|1210.50
2438|817|39|5|777.75|0.00|3888.75
2439|817|7|3|201.75|0.00|605.25
2440|817|2|12|111.50|5.00|1271.10
2441|817|19|10|417.75|0.00|4177.50
2442|818|9|9|237.25|10.00|1921.73
2443|819|36|3|723.00|10.00|1952.10
2444|819|13|6|309.25|0.00|1855.50
2445|819|36|7|723.00|0.00|5061.00
2446|819|26|2|543.50|5.00|1032.65
2447|819|19|10|417.75|0.00|4177.50
2448|820|3|7|129.75|0.00|908.25
2449|820|20|2|435.00|10.00|783.00
2450|820|11|8|273.75|15.00|1861.50
2451|820|6|3|183.50|0.00|550.50
2452|821|31|11|633.75|10.00|6274.13
2453|821|17|6|381.25|0.00|2287.50
2454|821|29|5|597.25|0.00|2986.25
2455|821|30|4|615.50|15.00|2092.70
2456|821|10|5|255.50|0.00|1277.50
2457|822|23|7|489.75|0.00|3428.25
2458|822|3|9|129.75|0.00|1167.75
2459|822|13|1|309.25|0.00|309.25
2460|822|30|11|615.50|0.00|6770.50
2461|822|9|9|237.25|0.00|2135.25
2462|823|1|3|93.25|0.00|279.75
2463|824|29|4|597.25|5.00|2269.55
2464|825|10|5|255.50|0.00|1277.50
2465|825|1|8|93.25|5.00|708.70
2466|825|16|1|363.00|15.00|308.55
2467|825|13|8|309.25|0.00|2474.00
2468|825|3|2|129.75|0.00|259.50
2469|826|25|1|525.25|15.00|446.46
2470|826|10|3|255.50|15.00|651.53
2471|827|19|8|417.75|10.00|3007.80
2472|827|28|6|579.00|0.00|3474.00
2473|827|29|9|597.25|15.00|4568.96
2474|827|31|2|633.75|5.00|1204.13
2475|828|6|10|183.50|10.00|1651.50
2476|829|2|2|111.50|0.00|223.00
2477|829|7|6|201.75|15.00|1028.93
2478|829|34|5|687.50|0.00|3437.50
2479|829|34|3|687.50|0.00|2062.50
2480|829|21|4|453.25|0.00|1813.00
2481|830|16|1|363.00|0.00|363.00
2482|831|31|12|633.75|5.00|7224.75
2483|831|19|2|417.75|0.00|835.50
2484|831|11|5|273.75|0.00|1368.75
2485|832|26|7|543.50|5.00|3614.28
2486|832|30|3|615.50|15.00|1569.53
2487|832|19|7|417.75|0.00|2924.25
2488|832|33|2|669.25|15.00|1137.73
2489|833|15|9|345.75|10.00|2800.58
2490|833|7|7|201.75|0.00|1412.25
2491|833|7|12|201.75|10.00|2178.90
2492|834|14|11|327.50|5.00|3422.38
2493|834|1|12|93.25|5.00|1063.05
2494|834|26|2|543.50|0.00|1087.00
2495|834|28|4|579.00|0.00|2316.00
2496|835|15|3|345.75|0.00|1037.25
2497|835|39|4|777.75|0.00|3111.00
2498|835|29|4|597.25|0.00|2389.00
2499|836|38|4|759.50|5.00|2886.10
2500|836|40|4|795.00|0.00|3180.00
2501|837|13|9|309.25|5.00|2644.09
2502|837|28|7|579.00|10.00|3647.70
2503|838|30|3|615.50|5.00|1754.18
2504|838|28|5|579.00|0.00|2895.00
2505|838|22|8|471.50|15.00|3206.20
2506|838|26|12|543.50|15.00|5543.70
2507|838|37|8|741.25|0.00|5930.00
2508|839|28|4|579.00|10.00|2084.40
2509|839|36|5|723.00|10.00|3253.50
2510|839|2|2|111.50|0.00|223.00
2511|840|4|5|147.00|5.00|698.25
2512|841|36|12|723.00|0.00|8676.00
2513|841|3|12|129.75|10.00|1401.30
2514|841|21|11|453.25|0.00|4985.75
2515|841|23|8|489.75|0.00|3918.00
2516|842|30|5|615.50|15.00|2615.88
2517|842|14|5|327.50|0.00|1637.50
2518|843|38|8|759.50|5.00|5772.20
2519|843|2|4|111.50|0.00|446.00
2520|843|34|4|687.50|0.00|2750.00
2521|844|8|7|219.00|0.00|1533.00
2522|844|17|5|381.25|15.00|1620.31
2523|844|1|10|93.25|5.00|885.88
2524|845|1|6|93.25|5.00|531.53
2525|846|26|11|543.50|5.00|5679.58
2526|846|18|7|399.50|5.00|2656.68
2527|846|3|2|129.75|10.00|233.55
2528|846|40|2|795.00|10.00|1431.00
2529|846|20|3|435.00|0.00|1305.00
2530|847|27|4|561.75|0.00|2247.00
2531|848|24|10|507.00|0.00|5070.00
2532|848|19|1|417.75|0.00|417.75
2533|849|37|9|741.25|0.00|6671.25
2534|849|10|9|255.50|5.00|2184.53
2535|850|35|6|705.75|10.00|3811.05
2536|850|25|8|525.25|0.00|4202.00
2537|850|31|4|633.75|10.00|2281.50
2538|851|37|7|741.25|0.00|5188.75
2539|851|9|8|237.25|5.00|1803.10
2540|852|18|2|399.50|5.00|759.05
2541|852|38|11|759.50|5.00|7936.78
2542|852|37|5|741.25|15.00|3150.31
2543|853|2|4|111.50|0.00|446.00
2544|854|1|8|93.25|10.00|671.40
2545|855|12|3|291.00|15.00|742.05
2546|855|33|8|669.25|0.00|5354.00
2547|855|35|7|705.75|0.00|4940.25
2548|855|20|4|435.00|0.00|1740.00
2549|855|18|12|399.50|10.00|4314.60
2550|856|36|11|723.00|15.00|6760.05
2551|856|34|3|687.50|0.00|2062.50
2552|856|7|7|201.75|10.00|1271.03
2553|857|32|12|651.00|15.00|6640.20
2554|857|31|12|633.75|10.00|6844.50
2555|857|12|4|291.00|0.00|1164.00
2556|857|17|7|381.25|0.00|2668.75
2557|857|31|4|633.75|0.00|2535.00
2558|858|30|12|615.50|15.00|6278.10
2559|858|13|6|309.25|0.00|1855.50
2560|858|38|4|759.50|0.00|3038.00
2561|859|7|12|201.75|0.00|2421.00
2562|859|35|2|705.75|0.00|1411.50
2563|860|30|4|615.50|0.00|2462.00
2564|860|21|3|453.25|0.00|1359.75
2565|861|6|8|183.50|0.00|1468.00
2566|861|21|1|453.25|5.00|430.59
2567|861|13|7|309.25|10.00|1948.28
2568|861|11|7|273.75|0.00|1916.25
2569|862|30|6|615.50|0.00|3693.00
2570|862|32|6|651.00|0.00|3906.00
2571|862|8|5|219.00|0.00|1095.00
2572|862|3|3|129.75|15.00|330.86
2573|862|7|9|201.75|0.00|1815.75
2574|863|6|5|183.50|15.00|779.88
2575|864|19|2|417.75|10.00|751.95
2576|865|30|6|615.50|5.00|3508.35
2577|865|32|1|651.00|15.00|553.35
2578|866|16|7|363.00|0.00|2541.00
2579|866|6|9|183.50|5.00|1568.93
2580|866|11|7|273.75|10.00|1724.63
2581|866|3|2|129.75|10.00|233.55
2582|866|4|3|147.00|0.00|441.00
2583|867|32|9|651.00|5.00|5566.05
2584|868|20|4|435.00|0.00|1740.00
2585|868|32|3|651.00|10.00|1757.70
2586|868|4|12|147.00|0.00|1764.00
2587|869|2|10|111.50|10.00|1003.50
2588|870|32|3|651.00|0.00|1953.00
2589|870|35|8|705.75|0.00|5646.00
2590|870|20|11|435.00|5.00|4545.75
2591|870|4|12|147.00|15.00|1499.40
2592|870|32|5|651.00|15.00|2766.75
2593|871|27|9|561.75|10.00|4550.18
2594|872|39|2|777.75|0.00|1555.50
2595|872|14|7|327.50|0.00|2292.50
2596|872|34|11|687.50|5.00|7184.38
2597|872|13|3|309.25|15.00|788.59
2598|872|28|6|579.00|10.00|3126.60
2599|873|40|11|795.00|0.00|8745.00
2600|873|1|1|93.25|0.00|93.25
2601|873|16|9|363.00|0.00|3267.00
2602|873|14|10|327.50|5.00|3111.25
2603|873|13|11|309.25|5.00|3231.66
2604|874|31|7|633.75|15.00|3770.81
2605|874|29|5|597.25|15.00|2538.31
2606|874|20|10|435.00|0.00|4350.00
2607|874|17|11|381.25|0.00|4193.75
2608|875|10|5|255.50|0.00|1277.50
2609|875|29|5|597.25|0.00|2986.25
